ixs_xme|0000ALX0ANOT|1|1|NOW=20110121083348|
AKTINF|MC03|12|2010|21.01.2011|08:33:48|XCRKU2B3 120520101514|
UCET-ZAPIS|23|12|140038|0|-28 820,00|0,00|
UCET-ZAPIS|23|12|140039|0|6 000,00|0,00|
UCET-ZAPIS|23|12|140039|0|-6 000,00|0,00|
UCET-ZAPIS|23|12|140040|0|43 000,00|0,00|
UCET-ZAPIS|23|12|140040|0|-43 000,00|0,00|
UCET-ZAPIS|27|12|150070|0|1 000,00|0,00|
UCET-ZAPIS|27|12|150070|0|-1 000,00|0,00|
UCET-ZAPIS|27|12|150071|0|21 900,00|0,00|
UCET-ZAPIS|27|12|150071|0|-21 900,00|0,00|
UCET-ZAPIS|27|12|150072|0|500,00|0,00|
UCET-ZAPIS|27|12|150072|0|-500,00|0,00|
UCET-ZAPIS|27|12|150073|0|500,00|0,00|
UCET-ZAPIS|27|12|150073|0|-500,00|0,00|
UCET-ZAPIS|27|12|150074|0|200,00|0,00|
UCET-ZAPIS|27|12|150074|0|-200,00|0,00|
UCET-ZAPIS|27|12|150075|0|2 500,00|0,00|
UCET-ZAPIS|27|12|150075|0|-2 500,00|0,00|
UCET-ZAPIS|28|12|140043|0|9 500,00|0,00|
UCET-ZAPIS|28|12|140043|0|500,00|0,00|
UCET-ZAPIS|28|12|140043|0|800,00|0,00|
UCET-ZAPIS|28|12|140043|0|-10 800,00|0,00|
UCET-ZAPIS|28|12|150076|0|200,00|0,00|
UCET-ZAPIS|28|12|150076|0|-200,00|0,00|
UCET-ZAPIS|29|12|140045|0|2 625,00|0,00|
UCET-ZAPIS|29|12|140045|0|-2 625,00|0,00|
UCET-ZAPIS|29|12|140046|0|250,00|0,00|
UCET-ZAPIS|29|12|140046|0|-250,00|0,00|
UCET-ZAPIS|29|12|150078|0|-1 830,00|0,00|
UCET-ZAPIS|29|12|150078|0|1 830,00|0,00|
UCET-ZAPIS|29|12|150079|0|100,00|0,00|
UCET-ZAPIS|29|12|150079|0|-100,00|0,00|
UCET-ZAPIS|29|12|150080|0|448,00|0,00|
UCET-ZAPIS|29|12|150080|0|-448,00|0,00|
UCET-ZAPIS|29|12|150081|0|1 425,00|0,00|
UCET-ZAPIS|29|12|150081|0|-1 425,00|0,00|
UCET-ZAPIS|29|12|150082|0|200,00|0,00|
UCET-ZAPIS|29|12|150082|0|-200,00|0,00|
UCET-ZAPIS|30|12|140047|0|19 500,00|0,00|
UCET-ZAPIS|30|12|140047|0|700,00|0,00|
UCET-ZAPIS|30|12|140047|0|-20 200,00|0,00|
UCET-ZAPIS|30|12|140048|0|500,00|0,00|
UCET-ZAPIS|30|12|140048|0|-500,00|0,00|
UCET-ZAPIS|30|12|140049|0|1 000,00|0,00|
UCET-ZAPIS|30|12|140049|0|-1 000,00|0,00|
UCET-ZAPIS|30|12|140050|0|12 000,00|0,00|
UCET-ZAPIS|30|12|140050|0|-12 000,00|0,00|
UCET-ZAPIS|30|12|140051|0|27 270,00|0,00|
UCET-ZAPIS|30|12|140051|0|-27 270,00|0,00|
UCET-ZAPIS|30|12|140052|0|2 500,00|0,00|
UCET-ZAPIS|30|12|140052|0|-2 500,00|0,00|
UCET-ZAPIS|30|12|150083|0|1 800,00|0,00|
UCET-ZAPIS|30|12|150083|0|-1 800,00|0,00|
UCET-ZAPIS|30|12|150084|0|48 000,00|0,00|
UCET-ZAPIS|30|12|150084|0|-48 000,00|0,00|
UCET-ZAPIS|31|12|150085|0|176 000,00|0,00|
UCET-ZAPIS|31|12|150085|0|-176 000,00|0,00|
UCET-ZAPIS|31|12|950007|0|-1 200,00|0,00|
UCET-ZAPIS|31|12|950007|0|1 200,00|0,00|
UCET-ZAPIS|31|12|950013|0|-57,00|0,00|
UCET-ZAPIS|31|12|950013|0|57,00|0,00|
UCET-ZAPIS|31|12|950014|0|-100,00|0,00|
UCET-ZAPIS|31|12|950014|0|100,00|0,00|
UCET-ZAPIS|31|12|950015|0|-100,00|0,00|
UCET-ZAPIS|31|12|950015|0|100,00|0,00|
UCET-ZAPIS|31|12|950017|0|-51 000,00|0,00|
UCET-ZAPIS|31|12|950017|0|51 000,00|0,00|
UCET-ZAPIS|31|12|950018|0|-8 000,00|0,00|
UCET-ZAPIS|31|12|950018|0|8 000,00|0,00|
UCET-ZAPIS|31|12|950019|0|-1 634,00|0,00|
UCET-ZAPIS|31|12|950019|0|1 634,00|0,00|
UCET-STAV|231|0710|19 - odvod pøíjmù na ZBÚ (výdaj)|0,00|0,00|0,00|0,00|0,00|
UCET-STAV|231|0800|výdajový úèet bìžné|0,00|85 710 845,74|96 280 738,84|1 118 043 609,68|1 118 041 609,68|
UCET-ZAPIS|1|12|310001|0|0,00|122,50|
UCET-ZAPIS|1|12|310002|0|0,00|7 266,00|
UCET-ZAPIS|1|12|310002|0|0,00|6 600,00|
UCET-ZAPIS|1|12|310002|0|0,00|5 695,00|
UCET-ZAPIS|1|12|310002|0|0,00|4 577,00|
UCET-ZAPIS|1|12|310002|0|0,00|4 417,00|
UCET-ZAPIS|1|12|310002|0|0,00|4 309,00|
UCET-ZAPIS|1|12|310002|0|0,00|5 065,00|
UCET-ZAPIS|1|12|310002|0|0,00|2 905,00|
UCET-ZAPIS|1|12|310002|0|0,00|3 840,00|
UCET-ZAPIS|1|12|310002|0|0,00|3 000,00|
UCET-ZAPIS|1|12|310002|0|0,00|3 000,00|
UCET-ZAPIS|1|12|310002|0|0,00|2 228,00|
UCET-ZAPIS|1|12|310002|0|0,00|2 218,00|
UCET-ZAPIS|1|12|310002|0|0,00|2 100,00|
UCET-ZAPIS|1|12|310002|0|0,00|1 972,00|
UCET-ZAPIS|1|12|310002|0|0,00|1 660,00|
UCET-ZAPIS|1|12|310002|0|0,00|1 529,00|
UCET-ZAPIS|1|12|310002|0|0,00|3 000,00|
UCET-ZAPIS|1|12|310002|0|0,00|3 000,00|
UCET-ZAPIS|1|12|310002|0|0,00|2 928,00|
UCET-ZAPIS|1|12|310002|0|0,00|2 850,00|
UCET-ZAPIS|1|12|310002|0|0,00|2 840,00|
UCET-ZAPIS|1|12|310002|0|0,00|2 825,00|
UCET-ZAPIS|1|12|310002|0|0,00|2 700,00|
UCET-ZAPIS|1|12|310002|0|0,00|3 509,00|
UCET-ZAPIS|1|12|310002|0|0,00|3 070,00|
UCET-ZAPIS|1|12|310002|0|0,00|3 000,00|
UCET-ZAPIS|1|12|310002|0|0,00|3 000,00|
UCET-ZAPIS|1|12|310002|0|0,00|1 509,00|
UCET-ZAPIS|1|12|310002|0|0,00|1 500,00|
UCET-ZAPIS|1|12|310002|0|0,00|1 393,00|
UCET-ZAPIS|1|12|310002|0|0,00|1 092,00|
UCET-ZAPIS|1|12|310002|0|0,00|970,00|
UCET-ZAPIS|1|12|310002|0|0,00|916,00|
UCET-ZAPIS|1|12|310002|0|0,00|751,00|
UCET-ZAPIS|1|12|310002|0|0,00|581,00|
UCET-ZAPIS|1|12|310002|0|0,00|440,00|
UCET-ZAPIS|1|12|310002|0|0,00|350,00|
UCET-ZAPIS|1|12|310002|0|0,00|256,00|
UCET-ZAPIS|1|12|310259|0|0,00|-2 948 418,00|
UCET-ZAPIS|1|12|310260|0|0,00|2 948 418,00|
UCET-ZAPIS|1|12|310315|0|0,00|-8 900,00|
UCET-ZAPIS|1|12|310316|0|0,00|8 900,00|
UCET-ZAPIS|1|12|310409|0|0,00|47 057,00|
UCET-ZAPIS|1|12|310410|0|0,00|-47 057,00|
UCET-ZAPIS|1|12|310536|0|0,00|1 300,00|
UCET-ZAPIS|1|12|310537|0|1 300,00|0,00|
UCET-ZAPIS|1|12|310538|0|0,00|2 760,00|
UCET-ZAPIS|1|12|310539|0|2 760,00|0,00|
UCET-ZAPIS|1|12|310540|0|0,00|4 200,00|
UCET-ZAPIS|1|12|310541|0|4 200,00|0,00|
UCET-ZAPIS|1|12|310542|0|0,00|2 800,00|
UCET-ZAPIS|1|12|310543|0|2 800,00|0,00|
UCET-ZAPIS|1|12|310544|0|0,00|2 760,00|
UCET-ZAPIS|1|12|310545|0|2 760,00|0,00|
UCET-ZAPIS|1|12|310546|0|0,00|2 000,00|
UCET-ZAPIS|1|12|310547|0|2 000,00|0,00|
UCET-ZAPIS|1|12|310548|0|0,00|2 000,00|
UCET-ZAPIS|1|12|310549|0|2 000,00|0,00|
UCET-ZAPIS|1|12|310550|0|0,00|2 000,00|
UCET-ZAPIS|1|12|310551|0|2 000,00|0,00|
UCET-ZAPIS|1|12|310560|0|0,00|3 780,00|
UCET-ZAPIS|1|12|310561|0|3 780,00|0,00|
UCET-ZAPIS|1|12|310562|0|0,00|6 360,00|
UCET-ZAPIS|1|12|310563|0|6 360,00|0,00|
UCET-ZAPIS|1|12|310564|0|0,00|1 130,00|
UCET-ZAPIS|1|12|310565|0|1 130,00|0,00|
UCET-ZAPIS|1|12|310566|0|0,00|6 180,00|
UCET-ZAPIS|1|12|310567|0|6 180,00|0,00|
UCET-ZAPIS|1|12|310568|0|0,00|39 070,00|
UCET-ZAPIS|1|12|310569|0|39 070,00|0,00|
UCET-ZAPIS|1|12|310681|0|100,00|0,00|
UCET-ZAPIS|2|12|310012|0|0,00|98,00|
UCET-ZAPIS|2|12|310013|0|273,00|0,00|
UCET-ZAPIS|2|12|310098|0|0,00|-2 800,00|
UCET-ZAPIS|2|12|310529|0|0,00|2 800,00|
UCET-ZAPIS|2|12|310530|0|2 800,00|0,00|
UCET-ZAPIS|3|12|310004|0|0,00|181,00|
UCET-ZAPIS|3|12|310005|0|0,00|1 114,00|
UCET-ZAPIS|3|12|310006|0|166 200,00|0,00|
UCET-ZAPIS|3|12|310007|0|20 000 000,00|0,00|
UCET-ZAPIS|3|12|310008|0|0,00|195,50|
UCET-ZAPIS|3|12|310009|0|0,00|600,00|
UCET-ZAPIS|3|12|310015|0|0,00|59 431,00|
UCET-ZAPIS|3|12|310016|0|0,00|4 702,00|
UCET-ZAPIS|3|12|310017|0|0,00|3 067,00|
UCET-ZAPIS|3|12|310018|0|0,00|2 885,00|
UCET-ZAPIS|3|12|310019|0|0,00|2 630,00|
UCET-ZAPIS|3|12|310020|0|0,00|561 705,60|
UCET-ZAPIS|3|12|310021|0|0,00|19 998,00|
UCET-ZAPIS|3|12|310022|0|0,00|49 382,40|
UCET-ZAPIS|3|12|310023|0|0,00|583 065,60|
UCET-ZAPIS|3|12|310024|0|0,00|2 514,00|
UCET-ZAPIS|3|12|310025|0|0,00|17 000,00|
UCET-ZAPIS|3|12|310026|0|0,00|17 000,00|
UCET-ZAPIS|3|12|310027|0|0,00|10 620,00|
UCET-ZAPIS|3|12|310028|0|0,00|187 068,00|
UCET-ZAPIS|3|12|310029|0|0,00|22 800,00|
UCET-ZAPIS|3|12|310030|0|0,00|86 580,00|
UCET-ZAPIS|3|12|310031|0|0,00|5 036,00|
UCET-ZAPIS|3|12|310032|0|0,00|4 000,00|
UCET-ZAPIS|3|12|310033|0|0,00|1 800,00|
UCET-ZAPIS|3|12|310034|0|0,00|4 200,00|
UCET-ZAPIS|3|12|310034|0|0,00|23 000,00|
UCET-ZAPIS|3|12|310035|0|0,00|3 300,00|
UCET-ZAPIS|3|12|310036|0|0,00|6 708,00|
UCET-ZAPIS|3|12|310037|0|0,00|6 270,00|
UCET-ZAPIS|3|12|310038|0|0,00|1 668,00|
UCET-ZAPIS|3|12|310039|0|0,00|380,00|
UCET-ZAPIS|3|12|310040|0|0,00|1 723,09|
UCET-ZAPIS|3|12|310041|0|0,00|6 270,00|
UCET-ZAPIS|3|12|310042|0|0,00|3 920,00|
UCET-ZAPIS|3|12|310043|0|0,00|111 000,00|
UCET-ZAPIS|3|12|310044|0|0,00|13 140,00|
UCET-ZAPIS|3|12|310045|0|0,00|22 451,38|
UCET-ZAPIS|3|12|310046|0|0,00|36 636,00|
UCET-ZAPIS|3|12|310047|0|0,00|31 242,00|
UCET-ZAPIS|3|12|310048|0|0,00|29 418,00|
UCET-ZAPIS|3|12|310049|0|0,00|5 355,60|
UCET-ZAPIS|3|12|310050|0|0,00|671,88|
UCET-ZAPIS|3|12|310051|0|0,00|15 552,00|
UCET-ZAPIS|3|12|310052|0|0,00|8 136,00|
UCET-ZAPIS|3|12|310053|0|0,00|30 000,00|
UCET-ZAPIS|3|12|310054|0|0,00|9 998,84|
UCET-ZAPIS|3|12|310055|0|0,00|56 400,00|
UCET-ZAPIS|3|12|310056|0|0,00|1 350,00|
UCET-ZAPIS|3|12|310057|0|0,00|40 743,60|
UCET-ZAPIS|3|12|310058|0|0,00|58 074,24|
UCET-ZAPIS|3|12|310059|0|0,00|153 394,80|
UCET-ZAPIS|3|12|310060|0|0,00|24 627,00|
UCET-ZAPIS|3|12|310061|0|0,00|27 705,60|
UCET-ZAPIS|3|12|310062|0|0,00|6 379,00|
UCET-ZAPIS|3|12|310063|0|0,00|15 072,00|
UCET-ZAPIS|3|12|310064|0|0,00|19 670,10|
UCET-ZAPIS|3|12|310065|0|0,00|30 176,15|
UCET-ZAPIS|3|12|310066|0|0,00|29 521,00|
UCET-ZAPIS|3|12|310067|0|0,00|85 651,20|
UCET-ZAPIS|3|12|310068|0|0,00|125 880,00|
UCET-ZAPIS|3|12|310069|0|0,00|90 754,08|
UCET-ZAPIS|3|12|310070|0|0,00|24 409,00|
UCET-ZAPIS|3|12|310071|0|0,00|9 770,00|
UCET-ZAPIS|3|12|310072|0|0,00|2 280,00|
UCET-ZAPIS|3|12|310073|0|0,00|9 874,50|
UCET-ZAPIS|3|12|310074|0|0,00|30 000,00|
UCET-ZAPIS|3|12|310075|0|0,00|190 661,76|
UCET-ZAPIS|3|12|310076|0|0,00|1 420,00|
UCET-ZAPIS|3|12|310077|0|0,00|11 150,00|
UCET-ZAPIS|3|12|310078|0|0,00|4 058,04|
UCET-ZAPIS|3|12|310079|0|0,00|1 203 659,00|
UCET-ZAPIS|3|12|310080|0|0,00|11 400,00|
UCET-ZAPIS|3|12|310081|0|0,00|12 513,60|
UCET-ZAPIS|3|12|310082|0|0,00|25 636,32|
UCET-ZAPIS|3|12|310083|0|0,00|92 651,76|
UCET-ZAPIS|3|12|310084|0|0,00|120 178,80|
UCET-ZAPIS|3|12|310085|0|0,00|21 515,76|
UCET-ZAPIS|3|12|310086|0|0,00|8 457,84|
UCET-ZAPIS|3|12|310087|0|0,00|21 528,00|
UCET-ZAPIS|3|12|310088|0|0,00|22 363,80|
UCET-ZAPIS|3|12|310089|0|0,00|95 580,00|
UCET-ZAPIS|3|12|310090|0|0,00|176 928,00|
UCET-ZAPIS|3|12|310091|0|0,00|166 555,80|
UCET-ZAPIS|3|12|310091|0|0,00|3 374 304,00|
UCET-ZAPIS|3|12|310091|0|0,00|1 771 011,13|
UCET-ZAPIS|3|12|310091|0|0,00|809 597,94|
UCET-ZAPIS|3|12|310092|0|0,00|76 112,52|
UCET-ZAPIS|3|12|310093|0|0,00|69 630,00|
UCET-ZAPIS|3|12|310094|0|0,00|990,00|
UCET-ZAPIS|3|12|310095|0|0,00|1 250,00|
UCET-ZAPIS|3|12|310096|0|0,00|1 656,00|
UCET-ZAPIS|3|12|310096|0|0,00|564,00|
UCET-ZAPIS|3|12|310106|0|0,00|4 577,00|
UCET-ZAPIS|3|12|310106|0|0,00|3 411,00|
UCET-ZAPIS|3|12|310106|0|0,00|3 392,00|
UCET-ZAPIS|3|12|310106|0|0,00|2 060,00|
UCET-ZAPIS|3|12|310106|0|0,00|1 746,00|
UCET-ZAPIS|3|12|310106|0|0,00|1 720,00|
UCET-ZAPIS|3|12|310106|0|0,00|1 597,00|
UCET-ZAPIS|3|12|310106|0|0,00|1 500,00|
UCET-ZAPIS|3|12|310106|0|0,00|3 267,00|
UCET-ZAPIS|3|12|310106|0|0,00|2 749,00|
UCET-ZAPIS|3|12|310106|0|0,00|2 610,00|
UCET-ZAPIS|3|12|310106|0|0,00|2 551,00|
UCET-ZAPIS|3|12|310106|0|0,00|2 478,00|
UCET-ZAPIS|3|12|310106|0|0,00|2 379,00|
UCET-ZAPIS|3|12|310106|0|0,00|3 496,00|
UCET-ZAPIS|3|12|310106|0|0,00|2 373,00|
UCET-ZAPIS|3|12|310106|0|0,00|2 252,00|
UCET-ZAPIS|3|12|310106|0|0,00|2 077,00|
UCET-ZAPIS|3|12|310106|0|0,00|1 345,00|
UCET-ZAPIS|3|12|310106|0|0,00|1 491,00|
UCET-ZAPIS|3|12|310106|0|0,00|82,00|
UCET-ZAPIS|3|12|310106|0|0,00|400,00|
UCET-ZAPIS|3|12|310106|0|0,00|1 094,00|
UCET-ZAPIS|3|12|310106|0|0,00|1 094,00|
UCET-ZAPIS|3|12|310106|0|0,00|1 094,00|
UCET-ZAPIS|3|12|310106|0|0,00|1 069,00|
UCET-ZAPIS|3|12|310106|0|0,00|841,00|
UCET-ZAPIS|3|12|310106|0|0,00|429,00|
UCET-ZAPIS|3|12|310106|0|0,00|417,00|
UCET-ZAPIS|3|12|310106|0|0,00|260,00|
UCET-ZAPIS|3|12|310106|0|0,00|184,00|
UCET-ZAPIS|3|12|310106|0|0,00|174,00|
UCET-ZAPIS|3|12|310106|0|0,00|2 312,00|
UCET-ZAPIS|3|12|310106|0|0,00|1 591,00|
UCET-ZAPIS|3|12|310106|0|0,00|291,00|
UCET-ZAPIS|3|12|310106|0|0,00|50,00|
UCET-ZAPIS|3|12|310106|0|0,00|5 130,00|
UCET-ZAPIS|3|12|310106|0|0,00|4 926,00|
UCET-ZAPIS|3|12|310106|0|0,00|4 889,00|
UCET-ZAPIS|3|12|310106|0|0,00|4 502,00|
UCET-ZAPIS|3|12|310106|0|0,00|4 462,00|
UCET-ZAPIS|3|12|310106|0|0,00|4 158,00|
UCET-ZAPIS|3|12|310106|0|0,00|4 000,00|
UCET-ZAPIS|3|12|310106|0|0,00|3 751,00|
UCET-ZAPIS|3|12|310106|0|0,00|3 723,00|
UCET-ZAPIS|3|12|310106|0|0,00|3 682,00|
UCET-ZAPIS|3|12|310106|0|0,00|3 600,00|
UCET-ZAPIS|3|12|910004|0|0,00|1 741 242,00|
UCET-ZAPIS|3|12|910004|0|0,00|32 472,00|
UCET-ZAPIS|3|12|910004|0|0,00|76 605,00|
UCET-ZAPIS|3|12|910004|0|0,00|46 111,00|
UCET-ZAPIS|3|12|910004|0|0,00|5 840,00|
UCET-ZAPIS|3|12|910004|0|0,00|5 826,74|
UCET-ZAPIS|3|12|910004|0|0,00|514,13|
UCET-ZAPIS|3|12|910004|0|0,00|514,13|
UCET-ZAPIS|3|12|910004|0|0,00|626 973,00|
UCET-ZAPIS|3|12|910004|0|0,00|11 690,00|
UCET-ZAPIS|3|12|910004|0|0,00|33 300,00|
UCET-ZAPIS|3|12|910004|0|0,00|16 427,00|
UCET-ZAPIS|3|12|910004|0|0,00|36,00|
UCET-ZAPIS|3|12|910004|0|0,00|117,00|
UCET-ZAPIS|3|12|910004|0|0,00|2 103,00|
UCET-ZAPIS|3|12|910004|0|0,00|2 097,80|
UCET-ZAPIS|3|12|910004|0|0,00|185,10|
UCET-ZAPIS|3|12|910004|0|0,00|185,10|
UCET-ZAPIS|3|12|910004|0|0,00|7 949 086,00|
UCET-ZAPIS|3|12|910004|0|160 804,00|0,00|
UCET-ZAPIS|3|12|910004|0|0,00|203,00|
UCET-ZAPIS|3|12|910004|0|0,00|-14 293,00|
UCET-ZAPIS|5|12|310003|0|0,00|73,50|
UCET-ZAPIS|6|12|310010|0|0,00|147,00|
UCET-ZAPIS|6|12|310011|0|0,00|2 341,00|
UCET-ZAPIS|6|12|310011|0|0,00|21 962,00|
UCET-ZAPIS|7|12|310014|0|0,00|122,50|
UCET-ZAPIS|7|12|310120|0|0,00|-9 240,00|
UCET-ZAPIS|7|12|310121|0|0,00|-1 920,00|
UCET-ZAPIS|7|12|310131|0|4 000,00|0,00|
UCET-ZAPIS|7|12|310240|0|0,00|2 375,00|
UCET-ZAPIS|7|12|310240|0|0,00|10 893,00|
UCET-ZAPIS|7|12|310240|0|0,00|2 032,92|
UCET-ZAPIS|7|12|310241|0|0,00|35,00|
UCET-ZAPIS|7|12|310241|0|0,00|1 273,30|
UCET-ZAPIS|7|12|310241|0|0,00|158,70|
UCET-ZAPIS|7|12|310265|0|4 000,00|0,00|
UCET-ZAPIS|7|12|310408|0|-4 000,00|0,00|
UCET-ZAPIS|7|12|310531|0|0,00|1 920,00|
UCET-ZAPIS|7|12|310532|0|1 920,00|0,00|
UCET-ZAPIS|7|12|310533|0|0,00|9 240,00|
UCET-ZAPIS|7|12|310534|0|9 240,00|0,00|
UCET-ZAPIS|8|12|310097|0|0,00|-3 650,00|
UCET-ZAPIS|8|12|310100|0|0,00|250 000,00|
UCET-ZAPIS|8|12|310102|0|0,00|147,00|
UCET-ZAPIS|8|12|310243|0|1 133 350,00|0,00|
UCET-ZAPIS|8|12|310243|0|283 337,00|0,00|
UCET-ZAPIS|8|12|310243|0|102 001,00|0,00|
UCET-ZAPIS|8|12|310243|0|4 760,00|0,00|
UCET-ZAPIS|8|12|310558|0|0,00|3 650,00|
UCET-ZAPIS|8|12|310559|0|3 650,00|0,00|
UCET-ZAPIS|9|12|310101|0|0,00|147,00|
UCET-ZAPIS|9|12|310103|0|15 000 000,00|0,00|
UCET-ZAPIS|9|12|310104|0|0,00|425 739,00|
UCET-ZAPIS|9|12|310105|0|0,00|2 100,00|
UCET-ZAPIS|9|12|310107|0|0,00|1 850,00|
UCET-ZAPIS|9|12|310108|0|0,00|50,00|
UCET-ZAPIS|9|12|310109|0|0,00|3 100,00|
UCET-ZAPIS|9|12|310110|0|0,00|4 230,00|
UCET-ZAPIS|9|12|310111|0|0,00|3 350,00|
UCET-ZAPIS|9|12|310112|0|0,00|50,00|
UCET-ZAPIS|9|12|310113|0|0,00|80,00|
UCET-ZAPIS|9|12|310114|0|0,00|3 030,00|
UCET-ZAPIS|9|12|310115|0|0,00|6 100,00|
UCET-ZAPIS|9|12|310132|0|0,00|280 563,96|
UCET-ZAPIS|9|12|310132|0|0,00|2 096 477,04|
UCET-ZAPIS|9|12|310133|0|0,00|588 000,00|
UCET-ZAPIS|9|12|310134|0|0,00|280 429,20|
UCET-ZAPIS|9|12|310135|0|0,00|224 172,00|
UCET-ZAPIS|9|12|310136|0|0,00|588 000,00|
UCET-ZAPIS|9|12|310137|0|0,00|370,00|
UCET-ZAPIS|9|12|310138|0|0,00|290,00|
UCET-ZAPIS|9|12|310139|0|0,00|8 350,00|
UCET-ZAPIS|9|12|310140|0|0,00|30 000,00|
UCET-ZAPIS|9|12|310141|0|0,00|48 163,00|
UCET-ZAPIS|9|12|310142|0|0,00|6 240,00|
UCET-ZAPIS|9|12|310143|0|0,00|9 600,00|
UCET-ZAPIS|9|12|310144|0|0,00|28 152,00|
UCET-ZAPIS|9|12|310145|0|0,00|11 664,00|
UCET-ZAPIS|9|12|310146|0|0,00|16 152,00|
UCET-ZAPIS|9|12|310147|0|0,00|522 857,00|
UCET-ZAPIS|9|12|310148|0|0,00|57 742,80|
UCET-ZAPIS|9|12|310149|0|0,00|37 632,00|
UCET-ZAPIS|9|12|310150|0|0,00|1 080,00|
UCET-ZAPIS|9|12|310151|0|0,00|9 072,00|
UCET-ZAPIS|9|12|310152|0|0,00|10 800,00|
UCET-ZAPIS|9|12|310153|0|0,00|13 680,00|
UCET-ZAPIS|9|12|310154|0|0,00|4 104,00|
UCET-ZAPIS|9|12|310155|0|0,00|3 082,00|
UCET-ZAPIS|9|12|310156|0|0,00|299 407,00|
UCET-ZAPIS|9|12|310157|0|0,00|2 676,00|
UCET-ZAPIS|9|12|310158|0|0,00|55 200,00|
UCET-ZAPIS|9|12|310159|0|0,00|16 814,00|
UCET-ZAPIS|9|12|310160|0|0,00|1 177 496,70|
UCET-ZAPIS|9|12|310161|0|0,00|6 720,00|
UCET-ZAPIS|9|12|310162|0|0,00|937 200,00|
UCET-ZAPIS|9|12|310163|0|0,00|32 640,00|
UCET-ZAPIS|9|12|310164|0|0,00|11 220,00|
UCET-ZAPIS|9|12|310165|0|0,00|6 269,00|
UCET-ZAPIS|9|12|310166|0|0,00|144 000,00|
UCET-ZAPIS|9|12|310167|0|0,00|2 580,00|
UCET-ZAPIS|9|12|310168|0|0,00|44 631,60|
UCET-ZAPIS|9|12|310169|0|0,00|26 595,00|
UCET-ZAPIS|9|12|310170|0|0,00|50 904,00|
UCET-ZAPIS|9|12|310171|0|0,00|36 636,00|
UCET-ZAPIS|9|12|310172|0|0,00|31 242,00|
UCET-ZAPIS|9|12|310173|0|0,00|22 451,38|
UCET-ZAPIS|9|12|310174|0|0,00|29 418,00|
UCET-ZAPIS|9|12|310175|0|0,00|19 670,10|
UCET-ZAPIS|9|12|310176|0|0,00|29 521,00|
UCET-ZAPIS|9|12|310177|0|0,00|30 176,15|
UCET-ZAPIS|9|12|310178|0|0,00|867,00|
UCET-ZAPIS|9|12|310181|0|0,00|21 480,00|
UCET-ZAPIS|9|12|310182|0|0,00|4 216,00|
UCET-ZAPIS|9|12|310183|0|0,00|25 000,00|
UCET-ZAPIS|9|12|310184|0|0,00|4 440,00|
UCET-ZAPIS|9|12|310185|0|0,00|99 600,00|
UCET-ZAPIS|9|12|310186|0|0,00|3 300,00|
UCET-ZAPIS|9|12|310187|0|0,00|41 000,00|
UCET-ZAPIS|9|12|310188|0|0,00|9 000,00|
UCET-ZAPIS|9|12|310189|0|0,00|10 000,00|
UCET-ZAPIS|9|12|310190|0|0,00|205 000,00|
UCET-ZAPIS|9|12|310191|0|0,00|3 250,00|
UCET-ZAPIS|9|12|310192|0|0,00|945,00|
UCET-ZAPIS|9|12|310193|0|0,00|1 500,00|
UCET-ZAPIS|9|12|310194|0|0,00|9 950,00|
UCET-ZAPIS|9|12|310195|0|0,00|22 560,00|
UCET-ZAPIS|9|12|310196|0|0,00|16 750,00|
UCET-ZAPIS|9|12|310197|0|0,00|2 272,00|
UCET-ZAPIS|9|12|310198|0|0,00|9 234,00|
UCET-ZAPIS|9|12|310199|0|0,00|9 792,00|
UCET-ZAPIS|9|12|310200|0|0,00|9 792,00|
UCET-ZAPIS|9|12|310201|0|0,00|9 234,00|
UCET-ZAPIS|9|12|310202|0|0,00|945,00|
UCET-ZAPIS|9|12|310203|0|0,00|1 500,00|
UCET-ZAPIS|9|12|310204|0|0,00|5 390,00|
UCET-ZAPIS|9|12|310205|0|0,00|984 996,00|
UCET-ZAPIS|9|12|310206|0|0,00|156 000,00|
UCET-ZAPIS|9|12|310207|0|0,00|118 800,00|
UCET-ZAPIS|9|12|310208|0|0,00|1 541,52|
UCET-ZAPIS|9|12|310208|0|0,00|1 819,48|
UCET-ZAPIS|9|12|310209|0|0,00|13 264,00|
UCET-ZAPIS|9|12|310210|0|0,00|11 766,00|
UCET-ZAPIS|9|12|310211|0|0,00|372,00|
UCET-ZAPIS|9|12|310212|0|0,00|3 000,00|
UCET-ZAPIS|9|12|310213|0|0,00|5 500,00|
UCET-ZAPIS|9|12|310214|0|0,00|2 200,00|
UCET-ZAPIS|9|12|310215|0|0,00|105 000,00|
UCET-ZAPIS|9|12|310216|0|0,00|14 000,00|
UCET-ZAPIS|9|12|310217|0|0,00|4 581,00|
UCET-ZAPIS|9|12|310218|0|0,00|4 148,00|
UCET-ZAPIS|9|12|310219|0|0,00|3 200,00|
UCET-ZAPIS|9|12|310220|0|0,00|5 560,00|
UCET-ZAPIS|9|12|310221|0|0,00|333 983,00|
UCET-ZAPIS|9|12|310222|0|0,00|6 540,00|
UCET-ZAPIS|9|12|310223|0|0,00|6 000,00|
UCET-ZAPIS|9|12|310224|0|0,00|38 850,00|
UCET-ZAPIS|9|12|310225|0|0,00|31 133,41|
UCET-ZAPIS|9|12|310226|0|0,00|4 804,13|
